RegionID,Region,Year,Series,Value
64,Bhutan,2015,Vertebrates,52.0
64,Bhutan,2019,Vertebrates,55.0
64,Bhutan,2020,Vertebrates,55.0
64,Bhutan,2021,Vertebrates,58.0
64,Bhutan,2022,Vertebrates,63.0
64,Bhutan,2004,Invertebrates,1.0
64,Bhutan,2010,Invertebrates,1.0
64,Bhutan,2015,Invertebrates,1.0
64,Bhutan,2019,Invertebrates,1.0
64,Bhutan,2020,Invertebrates,1.0
64,Bhutan,2021,Invertebrates,1.0
64,Bhutan,2022,Invertebrates,1.0
64,Bhutan,2004,Plants,7.0
64,Bhutan,2010,Plants,8.0
64,Bhutan,2015,Plants,18.0
64,Bhutan,2019,Plants,43.0
64,Bhutan,2020,Plants,45.0
64,Bhutan,2021,Plants,51.0
64,Bhutan,2022,Plants,57.0
64,Bhutan,2004,Total,48.0
64,Bhutan,2010,Total,59.0
64,Bhutan,2015,Total,71.0
64,Bhutan,2019,Total,99.0
64,Bhutan,2020,Total,101.0
64,Bhutan,2021,Total,110.0
64,Bhutan,2022,Total,121.0
68,Bolivia (Plurin. State of),2004,Vertebrates,79.0
68,Bolivia (Plurin. State of),2010,Vertebrates,90.0
68,Bolivia (Plurin. State of),2015,Vertebrates,114.0
68,Bolivia (Plurin. State of),2019,Vertebrates,129.0
68,Bolivia (Plurin. State of),2020,Vertebrates,131.0
68,Bolivia (Plurin. State of),2021,Vertebrates,154.0
68,Bolivia (Plurin. State of),2022,Vertebrates,152.0
68,Bolivia (Plurin. State of),2004,Invertebrates,1.0
68,Bolivia (Plurin. State of),2010,Invertebrates,1.0
68,Bolivia (Plurin. State of),2015,Invertebrates,3.0
68,Bolivia (Plurin. State of),2019,Invertebrates,3.0
68,Bolivia (Plurin. State of),2020,Invertebrates,3.0
68,Bolivia (Plurin. State of),2021,Invertebrates,3.0
68,Bolivia (Plurin. State of),2022,Invertebrates,3.0
68,Bolivia (Plurin. State of),2004,Plants,70.0
68,Bolivia (Plurin. State of),2010,Plants,72.0
68,Bolivia (Plurin. State of),2015,Plants,99.0
68,Bolivia (Plurin. State of),2019,Plants,112.0
68,Bolivia (Plurin. State of),2020,Plants,162.0
68,Bolivia (Plurin. State of),2021,Plants,290.0
68,Bolivia (Plurin. State of),2022,Plants,303.0
68,Bolivia (Plurin. State of),2004,Total,150.0
68,Bolivia (Plurin. State of),2010,Total,163.0
68,Bolivia (Plurin. State of),2015,Total,216.0
68,Bolivia (Plurin. State of),2019,Total,244.0
68,Bolivia (Plurin. State of),2020,Total,296.0
68,Bolivia (Plurin. State of),2021,Total,447.0
68,Bolivia (Plurin. State of),2022,Total,458.0
535,"Bonaire, St. Eustatius & Saba",2015,Vertebrates,41.0
535,"Bonaire, St. Eustatius & Saba",2019,Vertebrates,44.0
535,"Bonaire, St. Eustatius & Saba",2020,Vertebrates,50.0
535,"Bonaire, St. Eustatius & Saba",2021,Vertebrates,61.0
535,"Bonaire, St. Eustatius & Saba",2022,Vertebrates,63.0
535,"Bonaire, St. Eustatius & Saba",2015,Invertebrates,11.0
535,"Bonaire, St. Eustatius & Saba",2019,Invertebrates,11.0
535,"Bonaire, St. Eustatius & Saba",2020,Invertebrates,11.0
535,"Bonaire, St. Eustatius & Saba",2021,Invertebrates,11.0
535,"Bonaire, St. Eustatius & Saba",2022,Invertebrates,11.0
535,"Bonaire, St. Eustatius & Saba",2015,Plants,3.0
535,"Bonaire, St. Eustatius & Saba",2019,Plants,3.0
535,"Bonaire, St. Eustatius & Saba",2020,Plants,6.0
535,"Bonaire, St. Eustatius & Saba",2021,Plants,5.0
535,"Bonaire, St. Eustatius & Saba",2022,Plants,6.0
535,"Bonaire, St. Eustatius & Saba",2015,Total,55.0
535,"Bonaire, St. Eustatius & Saba",2019,Total,58.0
535,"Bonaire, St. Eustatius & Saba",2020,Total,67.0
535,"Bonaire, St. Eustatius & Saba",2021,Total,77.0
535,"Bonaire, St. Eustatius & Saba",2022,Total,80.0
70,Bosnia and Herzegovina,2004,Vertebrates,29.0
70,Bosnia and Herzegovina,2010,Vertebrates,44.0
70,Bosnia and Herzegovina,2015,Vertebrates,48.0
70,Bosnia and Herzegovina,2019,Vertebrates,50.0
70,Bosnia and Herzegovina,2020,Vertebrates,55.0
70,Bosnia and Herzegovina,2021,Vertebrates,58.0
70,Bosnia and Herzegovina,2022,Vertebrates,68.0
70,Bosnia and Herzegovina,2004,Invertebrates,10.0
70,Bosnia and Herzegovina,2010,Invertebrates,22.0
70,Bosnia and Herzegovina,2015,Invertebrates,36.0
70,Bosnia and Herzegovina,2019,Invertebrates,42.0
70,Bosnia and Herzegovina,2020,Invertebrates,43.0
70,Bosnia and Herzegovina,2021,Invertebrates,43.0
70,Bosnia and Herzegovina,2022,Invertebrates,56.0
70,Bosnia and Herzegovina,2004,Plants,1.0
70,Bosnia and Herzegovina,2010,Plants,1.0
70,Bosnia and Herzegovina,2015,Plants,1.0
70,Bosnia and Herzegovina,2019,Plants,6.0
70,Bosnia and Herzegovina,2020,Plants,6.0
70,Bosnia and Herzegovina,2021,Plants,6.0
70,Bosnia and Herzegovina,2022,Plants,6.0
70,Bosnia and Herzegovina,2004,Total,40.0
70,Bosnia and Herzegovina,2010,Total,67.0
70,Bosnia and Herzegovina,2015,Total,85.0
70,Bosnia and Herzegovina,2019,Total,98.0
70,Bosnia and Herzegovina,2020,Total,104.0
70,Bosnia and Herzegovina,2021,Total,107.0
70,Bosnia and Herzegovina,2022,Total,130.0
72,Botswana,2004,Vertebrates,15.0
72,Botswana,2010,Vertebrates,18.0
72,Botswana,2015,Vertebrates,22.0
72,Botswana,2019,Vertebrates,30.0
72,Botswana,2020,Vertebrates,30.0
72,Botswana,2021,Vertebrates,32.0
72,Botswana,2022,Vertebrates,32.0
72,Botswana,2004,Invertebrates,0.0
72,Botswana,2010,Invertebrates,0.0
72,Botswana,2015,Invertebrates,0.0
72,Botswana,2019,Invertebrates,0.0
72,Botswana,2020,Invertebrates,0.0
72,Botswana,2021,Invertebrates,0.0
72,Botswana,2022,Invertebrates,0.0
72,Botswana,2004,Plants,0.0
72,Botswana,2010,Plants,0.0
72,Botswana,2015,Plants,2.0
72,Botswana,2019,Plants,3.0
72,Botswana,2020,Plants,3.0
72,Botswana,2021,Plants,3.0
72,Botswana,2022,Plants,3.0
72,Botswana,2004,Total,15.0
72,Botswana,2010,Total,18.0
72,Botswana,2015,Total,24.0
72,Botswana,2019,Total,33.0
72,Botswana,2020,Total,33.0
72,Botswana,2021,Total,35.0
72,Botswana,2022,Total,35.0
74,Bouvet Island,2004,Vertebrates,1.0
74,Bouvet Island,2010,Vertebrates,2.0
74,Bouvet Island,2015,Vertebrates,3.0
74,Bouvet Island,2019,Vertebrates,3.0
74,Bouvet Island,2020,Vertebrates,2.0
74,Bouvet Island,2021,Vertebrates,2.0
74,Bouvet Island,2022,Vertebrates,2.0
74,Bouvet Island,2004,Invertebrates,0.0
74,Bouvet Island,2010,Invertebrates,0.0
74,Bouvet Island,2015,Invertebrates,0.0
74,Bouvet Island,2019,Invertebrates,0.0
74,Bouvet Island,2020,Invertebrates,0.0
74,Bouvet Island,2021,Invertebrates,0.0
74,Bouvet Island,2022,Invertebrates,0.0
74,Bouvet Island,2004,Plants,0.0
74,Bouvet Island,2010,Plants,0.0
74,Bouvet Island,2015,Plants,0.0
74,Bouvet Island,2019,Plants,0.0
74,Bouvet Island,2020,Plants,0.0
74,Bouvet Island,2021,Plants,0.0
74,Bouvet Island,2022,Plants,0.0
74,Bouvet Island,2004,Total,1.0
74,Bouvet Island,2010,Total,2.0
74,Bouvet Island,2015,Total,3.0
74,Bouvet Island,2019,Total,3.0
74,Bouvet Island,2020,Total,2.0
74,Bouvet Island,2021,Total,2.0
74,Bouvet Island,2022,Total,2.0
76,Brazil,2004,Vertebrates,282.0
76,Brazil,2010,Vertebrates,341.0
76,Brazil,2015,Vertebrates,396.0
76,Brazil,2019,Vertebrates,411.0
76,Brazil,2020,Vertebrates,416.0
76,Brazil,2021,Vertebrates,509.0
76,Brazil,2022,Vertebrates,598.0
76,Brazil,2004,Invertebrates,34.0
76,Brazil,2010,Invertebrates,45.0
76,Brazil,2015,Invertebrates,54.0
76,Brazil,2019,Invertebrates,64.0
76,Brazil,2020,Invertebrates,66.0
76,Brazil,2021,Invertebrates,78.0
76,Brazil,2022,Invertebrates,92.0
76,Brazil,2004,Plants,381.0
76,Brazil,2010,Plants,387.0
76,Brazil,2015,Plants,516.0
76,Brazil,2019,Plants,582.0
76,Brazil,2020,Plants,596.0
76,Brazil,2021,Plants,1118.0
76,Brazil,2022,Plants,1350.0
76,Brazil,2004,Total,697.0
76,Brazil,2010,Total,773.0
76,Brazil,2015,Total,966.0
76,Brazil,2019,Total,1057.0
76,Brazil,2020,Total,1078.0
76,Brazil,2021,Total,1705.0
76,Brazil,2022,Total,2040.0
86,British Indian Ocean Terr.,2004,Vertebrates,6.0
86,British Indian Ocean Terr.,2010,Vertebrates,10.0
86,British Indian Ocean Terr.,2015,Vertebrates,11.0
86,British Indian Ocean Terr.,2019,Vertebrates,18.0
86,British Indian Ocean Terr.,2020,Vertebrates,21.0
86,British Indian Ocean Terr.,2021,Vertebrates,25.0
86,British Indian Ocean Terr.,2022,Vertebrates,27.0
86,British Indian Ocean Terr.,2004,Invertebrates,0.0
86,British Indian Ocean Terr.,2010,Invertebrates,65.0
86,British Indian Ocean Terr.,2015,Invertebrates,69.0
86,British Indian Ocean Terr.,2019,Invertebrates,69.0
86,British Indian Ocean Terr.,2020,Invertebrates,69.0
86,British Indian Ocean Terr.,2021,Invertebrates,70.0
86,British Indian Ocean Terr.,2022,Invertebrates,70.0
86,British Indian Ocean Terr.,2004,Plants,1.0
86,British Indian Ocean Terr.,2010,Plants,1.0
86,British Indian Ocean Terr.,2015,Plants,1.0
86,British Indian Ocean Terr.,2019,Plants,1.0
86,British Indian Ocean Terr.,2020,Plants,1.0
86,British Indian Ocean Terr.,2021,Plants,0.0
86,British Indian Ocean Terr.,2022,Plants,0.0
86,British Indian Ocean Terr.,2004,Total,7.0
86,British Indian Ocean Terr.,2010,Total,76.0
86,British Indian Ocean Terr.,2015,Total,81.0
86,British Indian Ocean Terr.,2019,Total,88.0
86,British Indian Ocean Terr.,2020,Total,91.0
86,British Indian Ocean Terr.,2021,Total,95.0
86,British Indian Ocean Terr.,2022,Total,97.0
92,British Virgin Islands,2004,Vertebrates,20.0
92,British Virgin Islands,2010,Vertebrates,23.0
92,British Virgin Islands,2015,Vertebrates,41.0
92,British Virgin Islands,2019,Vertebrates,52.0
92,British Virgin Islands,2020,Vertebrates,55.0
92,British Virgin Islands,2021,Vertebrates,65.0
92,British Virgin Islands,2022,Vertebrates,68.0
92,British Virgin Islands,2004,Invertebrates,0.0
92,British Virgin Islands,2010,Invertebrates,10.0
92,British Virgin Islands,2015,Invertebrates,10.0
92,British Virgin Islands,2019,Invertebrates,10.0
92,British Virgin Islands,2020,Invertebrates,10.0
92,British Virgin Islands,2021,Invertebrates,10.0
92,British Virgin Islands,2022,Invertebrates,10.0
92,British Virgin Islands,2004,Plants,10.0
92,British Virgin Islands,2010,Plants,10.0
92,British Virgin Islands,2015,Plants,10.0
92,British Virgin Islands,2019,Plants,20.0
92,British Virgin Islands,2020,Plants,23.0
92,British Virgin Islands,2021,Plants,24.0
92,British Virgin Islands,2022,Plants,24.0
92,British Virgin Islands,2004,Total,30.0
92,British Virgin Islands,2010,Total,43.0
92,British Virgin Islands,2015,Total,61.0
92,British Virgin Islands,2019,Total,82.0
92,British Virgin Islands,2020,Total,88.0
92,British Virgin Islands,2021,Total,99.0
92,British Virgin Islands,2022,Total,102.0
96,Brunei Darussalam,2004,Vertebrates,49.0
96,Brunei Darussalam,2010,Vertebrates,70.0
96,Brunei Darussalam,2015,Vertebrates,77.0
96,Brunei Darussalam,2019,Vertebrates,93.0
96,Brunei Darussalam,2020,Vertebrates,97.0
96,Brunei Darussalam,2021,Vertebrates,130.0
96,Brunei Darussalam,2022,Vertebrates,146.0
96,Brunei Darussalam,2004,Invertebrates,0.0
96,Brunei Darussalam,2010,Invertebrates,1.0
96,Brunei Darussalam,2015,Invertebrates,8.0
96,Brunei Darussalam,2019,Invertebrates,12.0
96,Brunei Darussalam,2020,Invertebrates,18.0
96,Brunei Darussalam,2021,Invertebrates,18.0
96,Brunei Darussalam,2022,Invertebrates,18.0
96,Brunei Darussalam,2004,Plants,99.0
96,Brunei Darussalam,2010,Plants,99.0
96,Brunei Darussalam,2015,Plants,104.0
96,Brunei Darussalam,2019,Plants,131.0
96,Brunei Darussalam,2020,Plants,160.0
96,Brunei Darussalam,2021,Plants,169.0
96,Brunei Darussalam,2022,Plants,175.0
96,Brunei Darussalam,2004,Total,148.0
96,Brunei Darussalam,2010,Total,170.0
96,Brunei Darussalam,2015,Total,189.0
96,Brunei Darussalam,2019,Total,236.0
96,Brunei Darussalam,2020,Total,275.0
96,Brunei Darussalam,2021,Total,317.0
96,Brunei Darussalam,2022,Total,339.0
100,Bulgaria,2004,Vertebrates,35.0
100,Bulgaria,2010,Vertebrates,39.0
100,Bulgaria,2015,Vertebrates,42.0
100,Bulgaria,2019,Vertebrates,49.0
100,Bulgaria,2020,Vertebrates,49.0
100,Bulgaria,2021,Vertebrates,50.0
100,Bulgaria,2022,Vertebrates,50.0
100,Bulgaria,2004,Invertebrates,9.0
100,Bulgaria,2010,Invertebrates,27.0
100,Bulgaria,2015,Invertebrates,37.0
100,Bulgaria,2019,Invertebrates,57.0
100,Bulgaria,2020,Invertebrates,57.0
100,Bulgaria,2021,Invertebrates,56.0
100,Bulgaria,2022,Invertebrates,71.0
100,Bulgaria,2004,Plants,0.0
100,Bulgaria,2010,Plants,0.0
100,Bulgaria,2015,Plants,6.0
100,Bulgaria,2019,Plants,18.0
100,Bulgaria,2020,Plants,21.0
100,Bulgaria,2021,Plants,21.0
100,Bulgaria,2022,Plants,22.0
100,Bulgaria,2004,Total,44.0
100,Bulgaria,2010,Total,66.0
100,Bulgaria,2015,Total,85.0
100,Bulgaria,2019,Total,124.0
100,Bulgaria,2020,Total,127.0
100,Bulgaria,2021,Total,127.0
100,Bulgaria,2022,Total,143.0
854,Burkina Faso,2004,Vertebrates,9.0
854,Burkina Faso,2010,Vertebrates,20.0
854,Burkina Faso,2015,Vertebrates,25.0
854,Burkina Faso,2019,Vertebrates,28.0
854,Burkina Faso,2020,Vertebrates,30.0
854,Burkina Faso,2021,Vertebrates,31.0
854,Burkina Faso,2022,Vertebrates,34.0
854,Burkina Faso,2004,Invertebrates,0.0
854,Burkina Faso,2010,Invertebrates,1.0
854,Burkina Faso,2015,Invertebrates,1.0
854,Burkina Faso,2019,Invertebrates,1.0
854,Burkina Faso,2020,Invertebrates,1.0
854,Burkina Faso,2021,Invertebrates,0.0
854,Burkina Faso,2022,Invertebrates,0.0
854,Burkina Faso,2004,Plants,2.0
854,Burkina Faso,2010,Plants,3.0
854,Burkina Faso,2015,Plants,3.0
854,Burkina Faso,2019,Plants,4.0
854,Burkina Faso,2020,Plants,5.0
854,Burkina Faso,2021,Plants,5.0
854,Burkina Faso,2022,Plants,6.0
854,Burkina Faso,2004,Total,11.0
854,Burkina Faso,2010,Total,24.0
854,Burkina Faso,2015,Total,29.0
854,Burkina Faso,2019,Total,33.0
854,Burkina Faso,2020,Total,36.0
854,Burkina Faso,2021,Total,36.0
854,Burkina Faso,2022,Total,40.0
108,Burundi,2004,Vertebrates,22.0
108,Burundi,2010,Vertebrates,43.0
108,Burundi,2015,Vertebrates,45.0
108,Burundi,2019,Vertebrates,46.0
108,Burundi,2020,Vertebrates,48.0
108,Burundi,2021,Vertebrates,51.0
108,Burundi,2022,Vertebrates,53.0
108,Burundi,2004,Invertebrates,4.0
108,Burundi,2010,Invertebrates,7.0
108,Burundi,2015,Invertebrates,7.0
108,Burundi,2019,Invertebrates,6.0
108,Burundi,2020,Invertebrates,6.0
108,Burundi,2021,Invertebrates,6.0
108,Burundi,2022,Invertebrates,6.0
108,Burundi,2004,Plants,2.0
108,Burundi,2010,Plants,2.0
108,Burundi,2015,Plants,8.0
108,Burundi,2019,Plants,110.0
108,Burundi,2020,Plants,134.0
108,Burundi,2021,Plants,137.0
108,Burundi,2022,Plants,139.0
108,Burundi,2004,Total,28.0
108,Burundi,2010,Total,52.0
108,Burundi,2015,Total,60.0
108,Burundi,2019,Total,162.0
108,Burundi,2020,Total,188.0
108,Burundi,2021,Total,194.0
108,Burundi,2022,Total,198.0
132,Cabo Verde,2004,Vertebrates,21.0
132,Cabo Verde,2010,Vertebrates,28.0
132,Cabo Verde,2015,Vertebrates,35.0
132,Cabo Verde,2019,Vertebrates,53.0
132,Cabo Verde,2020,Vertebrates,55.0
132,Cabo Verde,2021,Vertebrates,59.0
132,Cabo Verde,2022,Vertebrates,64.0
132,Cabo Verde,2004,Invertebrates,0.0
132,Cabo Verde,2010,Invertebrates,0.0
132,Cabo Verde,2015,Invertebrates,13.0
132,Cabo Verde,2019,Invertebrates,13.0
132,Cabo Verde,2020,Invertebrates,13.0
132,Cabo Verde,2021,Invertebrates,13.0
132,Cabo Verde,2022,Invertebrates,14.0
132,Cabo Verde,2004,Plants,2.0
132,Cabo Verde,2010,Plants,3.0
132,Cabo Verde,2015,Plants,3.0
132,Cabo Verde,2019,Plants,51.0
132,Cabo Verde,2020,Plants,51.0
132,Cabo Verde,2021,Plants,51.0
132,Cabo Verde,2022,Plants,51.0
132,Cabo Verde,2004,Total,23.0
132,Cabo Verde,2010,Total,31.0
132,Cabo Verde,2015,Total,51.0
132,Cabo Verde,2019,Total,117.0
132,Cabo Verde,2020,Total,119.0
132,Cabo Verde,2021,Total,123.0
132,Cabo Verde,2022,Total,129.0
116,Cambodia,2004,Vertebrates,72.0
116,Cambodia,2010,Vertebrates,107.0
116,Cambodia,2015,Vertebrates,130.0
116,Cambodia,2019,Vertebrates,154.0
116,Cambodia,2020,Vertebrates,160.0
116,Cambodia,2021,Vertebrates,182.0
116,Cambodia,2022,Vertebrates,200.0
116,Cambodia,2004,Invertebrates,0.0
116,Cambodia,2010,Invertebrates,67.0
116,Cambodia,2015,Invertebrates,77.0
116,Cambodia,2019,Invertebrates,79.0
116,Cambodia,2020,Invertebrates,79.0
116,Cambodia,2021,Invertebrates,79.0
116,Cambodia,2022,Invertebrates,82.0
116,Cambodia,2004,Plants,31.0
116,Cambodia,2010,Plants,30.0
116,Cambodia,2015,Plants,36.0
116,Cambodia,2019,Plants,39.0
116,Cambodia,2020,Plants,41.0
116,Cambodia,2021,Plants,45.0
116,Cambodia,2022,Plants,49.0
116,Cambodia,2004,Total,103.0
116,Cambodia,2010,Total,204.0
116,Cambodia,2015,Total,243.0
116,Cambodia,2019,Total,272.0
116,Cambodia,2020,Total,280.0
116,Cambodia,2021,Total,306.0
116,Cambodia,2022,Total,331.0
120,Cameroon,2004,Vertebrates,146.0
120,Cameroon,2010,Vertebrates,222.0
120,Cameroon,2015,Vertebrates,237.0
120,Cameroon,2019,Vertebrates,268.0
120,Cameroon,2020,Vertebrates,272.0
120,Cameroon,2021,Vertebrates,285.0
120,Cameroon,2022,Vertebrates,311.0
120,Cameroon,2004,Invertebrates,4.0
120,Cameroon,2010,Invertebrates,24.0
120,Cameroon,2015,Invertebrates,27.0
120,Cameroon,2019,Invertebrates,25.0
120,Cameroon,2020,Invertebrates,26.0
120,Cameroon,2021,Invertebrates,28.0
120,Cameroon,2022,Invertebrates,28.0
120,Cameroon,2004,Plants,334.0
120,Cameroon,2010,Plants,378.0
120,Cameroon,2015,Plants,433.0
120,Cameroon,2019,Plants,559.0
120,Cameroon,2020,Plants,592.0
120,Cameroon,2021,Plants,704.0
120,Cameroon,2022,Plants,839.0
120,Cameroon,2004,Total,484.0
120,Cameroon,2010,Total,624.0
120,Cameroon,2015,Total,697.0
120,Cameroon,2019,Total,852.0
120,Cameroon,2020,Total,890.0
120,Cameroon,2021,Total,1017.0
120,Cameroon,2022,Total,1178.0
124,Canada,2004,Vertebrates,62.0
124,Canada,2010,Vertebrates,63.0
124,Canada,2015,Vertebrates,68.0
124,Canada,2019,Vertebrates,93.0
124,Canada,2020,Vertebrates,95.0
124,Canada,2021,Vertebrates,95.0
124,Canada,2022,Vertebrates,94.0
124,Canada,2004,Invertebrates,11.0
124,Canada,2010,Invertebrates,12.0
124,Canada,2015,Invertebrates,22.0
124,Canada,2019,Invertebrates,38.0
124,Canada,2020,Invertebrates,38.0
124,Canada,2021,Invertebrates,39.0
124,Canada,2022,Invertebrates,43.0
124,Canada,2004,Plants,1.0
124,Canada,2010,Plants,2.0
124,Canada,2015,Plants,7.0
124,Canada,2019,Plants,37.0
124,Canada,2020,Plants,40.0
124,Canada,2021,Plants,46.0
124,Canada,2022,Plants,50.0
124,Canada,2004,Total,74.0
124,Canada,2010,Total,77.0
124,Canada,2015,Total,97.0
124,Canada,2019,Total,168.0
124,Canada,2020,Total,173.0
124,Canada,2021,Total,180.0
124,Canada,2022,Total,187.0
136,Cayman Islands,2004,Vertebrates,16.0
136,Cayman Islands,2010,Vertebrates,21.0
136,Cayman Islands,2015,Vertebrates,38.0
136,Cayman Islands,2019,Vertebrates,45.0
136,Cayman Islands,2020,Vertebrates,47.0
136,Cayman Islands,2021,Vertebrates,56.0
136,Cayman Islands,2022,Vertebrates,57.0
136,Cayman Islands,2004,Invertebrates,1.0
136,Cayman Islands,2010,Invertebrates,11.0
136,Cayman Islands,2015,Invertebrates,11.0
136,Cayman Islands,2019,Invertebrates,11.0
136,Cayman Islands,2020,Invertebrates,13.0
136,Cayman Islands,2021,Invertebrates,14.0
136,Cayman Islands,2022,Invertebrates,14.0
136,Cayman Islands,2004,Plants,2.0
136,Cayman Islands,2010,Plants,2.0
136,Cayman Islands,2015,Plants,22.0
136,Cayman Islands,2019,Plants,23.0
136,Cayman Islands,2020,Plants,23.0
136,Cayman Islands,2021,Plants,23.0
136,Cayman Islands,2022,Plants,23.0
136,Cayman Islands,2004,Total,19.0
136,Cayman Islands,2010,Total,34.0
136,Cayman Islands,2015,Total,71.0
136,Cayman Islands,2019,Total,79.0
136,Cayman Islands,2020,Total,83.0
136,Cayman Islands,2021,Total,93.0
136,Cayman Islands,2022,Total,94.0
140,Central African Republic,2004,Vertebrates,15.0
140,Central African Republic,2010,Vertebrates,19.0
140,Central African Republic,2015,Vertebrates,32.0
140,Central African Republic,2019,Vertebrates,40.0
140,Central African Republic,2020,Vertebrates,44.0
140,Central African Republic,2021,Vertebrates,46.0
140,Central African Republic,2022,Vertebrates,48.0
140,Central African Republic,2004,Invertebrates,0.0
140,Central African Republic,2010,Invertebrates,0.0
140,Central African Republic,2015,Invertebrates,0.0
140,Central African Republic,2019,Invertebrates,0.0
140,Central African Republic,2020,Invertebrates,0.0
140,Central African Republic,2021,Invertebrates,2.0
140,Central African Republic,2022,Invertebrates,2.0
140,Central African Republic,2004,Plants,15.0
140,Central African Republic,2010,Plants,17.0
140,Central African Republic,2015,Plants,22.0
140,Central African Republic,2019,Plants,26.0
140,Central African Republic,2020,Plants,29.0
140,Central African Republic,2021,Plants,35.0
140,Central African Republic,2022,Plants,48.0
140,Central African Republic,2004,Total,30.0
140,Central African Republic,2010,Total,36.0
140,Central African Republic,2015,Total,54.0
140,Central African Republic,2019,Total,66.0
140,Central African Republic,2020,Total,73.0
140,Central African Republic,2021,Total,83.0
140,Central African Republic,2022,Total,98.0
148,Chad,2004,Vertebrates,18.0
148,Chad,2010,Vertebrates,24.0
148,Chad,2015,Vertebrates,29.0
148,Chad,2019,Vertebrates,38.0
148,Chad,2020,Vertebrates,38.0
148,Chad,2021,Vertebrates,39.0
148,Chad,2022,Vertebrates,42.0
148,Chad,2004,Invertebrates,1.0
148,Chad,2010,Invertebrates,4.0
148,Chad,2015,Invertebrates,4.0
148,Chad,2019,Invertebrates,4.0
148,Chad,2020,Invertebrates,4.0
148,Chad,2021,Invertebrates,6.0
148,Chad,2022,Invertebrates,6.0
148,Chad,2004,Plants,2.0
148,Chad,2010,Plants,2.0
148,Chad,2015,Plants,5.0
148,Chad,2019,Plants,6.0
148,Chad,2020,Plants,6.0
148,Chad,2021,Plants,7.0
148,Chad,2022,Plants,7.0
148,Chad,2004,Total,21.0
148,Chad,2010,Total,30.0
148,Chad,2015,Total,38.0
148,Chad,2019,Total,48.0
148,Chad,2020,Total,48.0
148,Chad,2021,Total,52.0
148,Chad,2022,Total,55.0
152,Chile,2004,Vertebrates,83.0
152,Chile,2010,Vertebrates,95.0
152,Chile,2015,Vertebrates,98.0
152,Chile,2019,Vertebrates,135.0
152,Chile,2020,Vertebrates,140.0
152,Chile,2021,Vertebrates,154.0
152,Chile,2022,Vertebrates,154.0
152,Chile,2004,Invertebrates,0.0
152,Chile,2010,Invertebrates,9.0
152,Chile,2015,Invertebrates,12.0
152,Chile,2019,Invertebrates,13.0
152,Chile,2020,Invertebrates,13.0
152,Chile,2021,Invertebrates,14.0
152,Chile,2022,Invertebrates,14.0
152,Chile,2004,Plants,40.0
152,Chile,2010,Plants,41.0
152,Chile,2015,Plants,72.0
152,Chile,2019,Plants,76.0
152,Chile,2020,Plants,87.0
152,Chile,2021,Plants,107.0
152,Chile,2022,Plants,110.0
152,Chile,2004,Total,123.0
152,Chile,2010,Total,145.0
152,Chile,2015,Total,182.0
152,Chile,2019,Total,224.0
152,Chile,2020,Total,240.0
152,Chile,2021,Total,275.0
152,Chile,2022,Total,278.0
156,China,2004,Vertebrates,326.0
156,China,2010,Vertebrates,374.0
156,China,2015,Vertebrates,420.0
156,China,2019,Vertebrates,441.0
156,China,2020,Vertebrates,451.0
156,China,2021,Vertebrates,544.0
156,China,2022,Vertebrates,574.0
156,China,2004,Invertebrates,4.0
156,China,2010,Invertebrates,32.0
156,China,2015,Invertebrates,76.0
156,China,2019,Invertebrates,79.0
156,China,2020,Invertebrates,84.0
156,China,2021,Invertebrates,85.0
156,China,2022,Invertebrates,86.0
156,China,2004,Plants,443.0
156,China,2010,Plants,453.0
156,China,2015,Plants,544.0
156,China,2019,Plants,604.0
156,China,2020,Plants,637.0
156,China,2021,Plants,679.0
156,China,2022,Plants,686.0
156,China,2004,Total,773.0
156,China,2010,Total,859.0
